feature1,feature2
26.822391669030495,21.115236605436806
64.65534691640212,50.38249358400691
44.8583071685142,27.934563660549614
60.25166908444952,74.05729047801108
53.27788622323069,78.39028091665526
56.885443936722154,62.76694231942452
42.64446600750283,32.799956823642056
44.146131080990955,74.6534886678773
37.61349334324291,67.34985401577595
61.3922139743163,42.90626153626718
55.484093700356574,55.274170832701124
52.73536651989347,75.79384762255934
56.400850034619594,36.37878788904428
46.23598022668888,40.349649892637636
45.95155684070645,71.15214311663343
45.412882818566,39.70421509587585
51.00987592080171,77.72884197874228
30.075810261659356,36.1430537289027
44.51006454779118,37.366799526731114
46.143148557185356,38.34047473540839
49.495423453604865,68.72402961520794
39.40603568954151,77.28605549743389
52.915159830255135,20.606492234727483
40.172065230553386,64.52586769030135
31.070112825364667,68.00590678577257
37.63407909066772,70.76601821107957
57.10193257446474,22.41265641824273
57.63304026276548,46.79876100412755
70.45991548385223,34.72002563329232
27.690548362795603,42.51624290784147
40.627974602124574,62.3965725940931
34.73306901816689,68.17611305433661
58.82184169209678,26.04022250081207
61.29135034966228,36.98106485658473
49.76608867936676,75.82669652282382
47.88199750244983,28.361142118826983
63.822237822585834,45.19426507010269
58.127607316943305,35.98710982875657
55.804003831399605,32.10556558201017
63.60396095952338,69.24654497671514
60.44495955764858,70.22985308436503
49.22358807272204,42.55519797309183
32.58286987957467,39.04560705200794
60.89684363885094,69.17865262107372
36.41403952623705,52.8944108910756
61.50432387892211,43.978089880229156
47.966477463880395,41.520862062162905
39.30953550373008,79.70392748383605
54.724588492150694,44.84994852309963
52.94920673685024,47.718009576990745
41.61773890083836,62.922081095236805
50.699734833571135,66.83774482470353
57.88946757949437,32.55415918686708
35.7763369635679,78.20820805653433
62.318631160519864,68.06784149494766
52.189306232274014,73.45902441522585
38.45643701305164,69.42606178638249
53.77214570266086,25.324398222521843
38.655981137927604,44.64983881064917
55.93520491258609,65.09845739051602
28.368075481865755,48.887075505717256
36.59487275562107,77.23685401362317
54.426383463121866,54.482661270639746
62.755948604366935,71.95768014466265
54.714418784906115,71.0152021596058
43.5671205593488,59.25833019975544
53.13427339232461,70.54796634618671
39.35788173506466,67.58333518997199
49.795187362906425,61.7808645853017
49.444567153338895,42.9560909626217
48.85598552979751,21.1279668301627
69.02092313515224,36.94516740610712
57.93635176328527,21.84114829321915
42.442932631373196,40.90360854387886
37.10164911024444,39.22544770793631
63.96634325910152,62.17556792628899
43.43971145601061,71.91271196201149
40.57845235800338,67.28720956691276
53.09348055842757,46.05248969956516
53.00848519837361,27.483643925755118
32.832344582298944,33.990648088975036
47.410826187241,67.02521724715504
54.02854856455429,69.39317244951906
41.9693466205822,29.032880458744824
65.50903813582826,33.66480000376089
56.26707602216564,60.62255425136071
42.76723603458627,55.506938327755925
55.64091464302368,53.225798345676004
50.32828845402512,60.92328472873927
54.97778417122967,44.410863610081456
50.2966966369925,37.26012828166439
58.54427873450061,23.080338697919057
50.37304950245267,39.52684717260615
61.23153901674702,52.23870120480668
58.41273589945633,72.83799897082747
38.075279287817715,28.460972374027406
33.28475167961443,63.835032797556394
53.6866305050381,62.30397816617128
55.80007141800543,27.976194908471783
59.78414285064155,62.91584162321984
54.4444048224574,30.041576968823875
48.30388778210863,40.62945501690355
40.61566896684333,74.74031952978538
43.78259621972234,58.60092268882904
45.62989825434503,33.40010146426973
40.77067989456627,67.93063426386878
52.50905268268096,29.563338217288475
50.50802470012151,29.493468757770234
57.22446856514815,58.55513508404042
25.537343098500465,29.061491557359197
41.04776047912058,23.361453761973927
57.76235974985605,27.33271410030929
34.5635659273733,34.676762943084704
58.01458850948575,70.02094230925815
52.444756500378304,58.96574643566419
41.84369944001004,73.35755539469227
56.635016349379605,43.264399706198944
36.50239868464934,33.013029298340854
40.04485744453206,42.45335122470705
26.27143546016002,54.44296707985929
56.69209873351082,68.431760627449
51.386695299042245,64.49782562026593
39.12921166275395,78.03072890847838
56.65809892733532,31.986367647772127
65.74461187760532,24.21986629765945
57.99063819906152,29.616113442094793
61.03833621799908,64.28361354954538
48.25333008142857,28.058905652899462
52.2011037240737,43.52067451104216
50.58296148805721,44.80277518477472
41.33408565152722,32.880221377458405
41.87452185612571,42.37333532297764
50.575649792692964,44.20182286159583
32.025603296940815,42.7249759827703
43.42736422122035,37.86055589804975
37.762297144932596,30.419926224276786
56.83685109976358,65.21682363240458
76.19173288909867,54.10315960629361
54.15512046153227,79.39452519797833
60.97173525430363,64.42382796012507
66.27086895854028,31.480233587765092
45.44351190727916,28.132861332150355
66.46595990530493,69.94952598180988
48.41550869377232,24.50713924422441
43.982314719661495,44.7922673437141
43.53218706143992,23.213426869695564
47.19833777844538,72.82079789902147
70.02846831202218,22.53320446444802
67.63699836871156,79.62891859150604
51.654027535094095,76.58764124780335
46.46031924052835,70.03544848564931
38.46581591546338,59.799134761285785
52.02195200235477,50.739923673999655
42.46614028467842,26.195159707625344
35.06353510398391,70.61562346026712
58.51465747394219,30.7148968261723
69.26951192045085,75.34002682829859
47.199789041588524,60.28059540516505
34.1018878523236,23.11094056310304
63.12507627085683,74.34029453535518
53.884341748977235,71.75062296830536
55.65523095978758,52.33217627027479
56.544288959615905,78.17646742225239
55.4040504796217,66.88511183224412
63.238266622252816,35.45305527765656
37.96584849631832,55.91822617447323
61.946068471546056,67.55807076439531
47.74473176378774,32.03917494292477
43.80276551497865,73.3638948216807
51.264858392691316,71.81076747626096
70.19006590732883,73.35988303300438
58.80713035118298,41.668378138648265
52.526583579509136,35.16228540445098
44.31417442581239,60.19889474436331
54.770597337471244,42.424188369506666
37.901190797404965,27.089309986797474
47.5901119312119,52.086597896873776
53.991292552936955,34.7906152558358
56.80703458468507,56.382523642775325
33.10024921579257,73.34537062614184
22.520121461549316,50.680010339194936
56.422669990751345,62.066936174051676
64.1187817056034,38.11784430499675
63.976389075605304,52.6803942356105
40.40875463789179,71.12053905821003
44.40005028765735,53.416061700699316
42.592831429008996,47.33048936634278
48.51182349976419,58.014626887432584
60.5854383917062,69.53846193478026
52.837741712817255,47.0182666325021
32.492968168343076,61.281182286772825
24.573986830322426,44.502069550589475
61.59146461848355,60.39842851215322
55.70166564828866,66.14381259356847
40.496903260311946,59.93824581775367
45.34071963477476,41.96518993010429
42.786450567590244,27.346401704361504
55.78894256254519,53.70464439937127
45.132279942674984,60.277570885959015
49.39197548757614,70.36268376444309
36.16985997519345,49.85582104742851
46.24499442473333,71.37421762172406
51.083371438649486,74.90033377601323
58.18345492632291,31.602097929519246
57.01494018048839,51.96640549726291
63.722327492546526,57.870002994844775
62.12395424941961,29.281683785527203
33.46167804602818,32.993188270755184
54.59358799281877,70.95032356467439
62.582021126174894,26.330747522603605
62.18265440372315,42.68301876925446
44.13656250717207,73.63424571409465
58.11633892814882,20.193899260751287
51.850950585736676,66.81991077011295
45.595632963053575,41.13913155044604
53.10334155215714,40.71457131382597
39.00351941213869,66.27038130074311
39.25744138643874,42.29311884133132
62.83880119314089,48.68776949189714
46.29355857033322,68.89994822893186
42.30955831567469,35.72465793256425
51.55697304303078,52.752241733537765
41.765786632178425,39.09098390924411
47.34484688721897,37.708324840202835
57.358585547758736,29.903729683160577
73.5476039650805,27.823680054919482
57.22434897122326,63.49104496005055
66.34103037516442,24.081141710758125
55.20378468472925,29.609501194959822
55.855020909147775,59.892903665204024
47.40982327286658,79.61510560832146
61.2075950467144,58.145045222659256
53.37563896272726,51.042313856476184
55.06427200560231,21.869877728363484
32.888906614019575,37.166578012738725
61.847543798182585,72.29735988883118
51.83359988533459,24.61905249025045
53.95385521090692,78.31026834357827
54.5076641897181,69.16489884597341
45.45685674876285,47.82130538792642
51.55527711113789,46.3886774137866
49.0602468947762,61.64510608058756
37.2217325851943,57.13154598132947
56.99393388913292,31.510893544275937
38.14416298449109,48.07022452737306
52.27976849373156,64.73764068546609
37.97374716045924,28.90940986410272
28.661424707261727,72.7402134940487
63.37193974089527,21.842930673972283
38.05970337744346,32.100752108173495
44.9733299633663,65.2371966081549
42.20614820168889,39.32365449547492
57.87346775817292,26.130261631899096
34.166756072091395,44.52065975511466
45.27182748514975,77.53123435874616
61.848556681568354,62.06077877571182
48.53319622609389,22.541358689911046
50.428860918440165,48.305074944365685
51.88331999782451,38.39654398696583
35.13432568680677,52.33097957848215
47.43115570591335,23.70068088425136
43.30106199073497,49.14556869887304
48.639192752691656,28.41764024222578
50.1904171092065,67.62640223049189
43.7524276265741,38.741524908305834
43.897518553383385,55.04136856784304
44.64463616479666,75.1756311679219
46.94484285990121,32.49524711248377
40.1066929861408,77.69080775634517
56.34491494617514,32.9143041301008
56.00275922685293,53.731449338402626
57.48156442764684,76.27194023760632
51.356809377172354,53.909612372027574
52.33207311494889,74.77542116206733
48.20388796594995,63.27220525473702
42.049448033888865,34.17001600979786
63.1478014675755,50.29892204353362
53.48895092440207,35.81438395336703
69.92425617811739,39.15021054213674
29.967418144661984,38.63229740083533
35.91081485893305,30.143152073535905
50.8017061654711,42.065551389651844
45.99136058001226,33.97961926883063
35.06518772036013,66.19892503927436
58.56385447775074,55.49993251743272
44.62421116896843,36.56595641888872
47.03948559587584,35.211002410876134
56.59903627415885,41.42999276634676
60.188569613980604,39.35064259766649
49.77822571342551,77.69848659301718
51.24132675321183,75.76842743556807
52.05331338001655,31.126925619627528
55.588818123691574,47.69846498234048
58.10886575578287,32.96371226525576
53.55710599601737,44.010136400485564
60.46108937603428,69.88567401105686
57.66220661910138,49.180307270493344
35.99301786569664,69.60432694107396
32.94711096340201,67.63381122108918
45.13104579489838,60.38347586674172
55.52142443086707,22.75306937484549
54.297122502037766,37.319245106369436
44.30484371682691,71.11194551472292
53.49264115570145,63.62886293028372
40.388935749391855,74.6717366439964
46.21471928684397,70.79853705823345
66.25492591147449,49.24166320556779
36.50301889908969,26.394566148604234
54.742492636329835,41.65034328469112
38.34019709175931,47.53903062646431
58.14860090885283,31.19690808994345
39.489364181347476,40.219426726302984
49.33521982758801,47.60490834193612
37.804967288151396,43.45755773777669
47.08399599724212,33.19414531991261
41.400593658249775,70.6871238835035
63.16537219010952,38.21370499871553
41.760112229372886,59.84403278690422
50.61809772434287,56.13055984771811
45.987340491490215,67.23301322738324
36.71809363784662,47.971432977741664
46.00360358590086,21.52902916605742
41.871897944339,63.8226703200822
31.012461468778024,45.60497985047638
38.609286821759035,50.02319229474924
41.366165944342924,33.1455744927585
42.56082902244119,56.39671315094225
60.90481759249154,52.29788731004611
61.863738073468,39.986929108921636
47.66173174364149,44.24443984725907
41.60138592037735,32.005477863252864
48.624736754608364,34.632601430298266
53.820571743392144,50.38247590047241
58.25952660018679,76.45525426377893
49.30408822552938,39.803194633254606
60.73899958616615,49.973733161336995
43.51475191194722,70.04390572156672
39.73036359748018,26.875749697917044
57.631315899702024,24.33044067862971
52.9590828935172,49.75468375388938
49.787732736715256,44.09675940141916
36.778723288213385,51.34011108052901
50.10110395068075,49.493022895258726
50.41004401504737,66.23082829038336
46.35844742829447,62.81714710881401
52.48708446975134,58.67516708607299
47.15312792323843,26.18734404433688
36.65711331720327,45.21497151787746
38.23329976388514,65.27083121038251
67.00197838083723,74.1948595892259
52.62547435689804,44.09500505078823
41.42670829407169,68.35771839672717
36.88784641714617,46.890954697513735
56.304703874287824,72.85378869803488
60.05567267092733,67.71025184715202
53.326302138588694,59.86836384924418
40.02396990469613,32.476723040193434
41.93516743267482,79.05481996334845
56.360143256690776,46.4976508048081
38.926883217972325,73.91405693086705
43.83623102197654,46.85929283601284
48.57707666107729,57.117622834980104
52.26211406726036,60.57816354981169
65.03409218311948,65.42158124081197
31.970000281776382,55.836254590637154
58.597525782818835,57.996857392041655
48.52679324074689,53.988825386395554
51.755305858925524,55.85194724379558
35.31528142521936,49.44040958870788
57.02834729695548,57.605583175410224
66.96069069890748,79.94202720969822
44.86299016621557,26.502684101339042
40.08103984961189,72.79879765220771
30.627455931717474,49.61939974587328
56.0140822160944,31.239755170179357
29.534578466967425,76.48294294834655
42.268609214437085,62.33561853011507
73.74191943935844,40.89671536151377
49.81887337309652,57.01803924166533
48.64890636371553,78.7186038763825
53.325728179120354,47.10723427395514
58.62132406614724,39.14953356337887
66.06157130010934,48.95108408166094
57.97566650338099,69.21376933293506
65.05491593862365,48.2431598351739
66.90826667469491,62.021291175818554
59.783149786318916,77.71587333142874
30.653613955726552,29.0560444730367
51.16949013132729,76.65834585777156
38.85454127793261,21.660611437215803
37.248615034030394,20.171889593203723
62.021498190589476,46.974228185900614
50.18197525968312,25.298242180486795
34.79575053668328,49.05610834797943
74.43410035576588,21.67296556416156
59.932369277628204,70.89706517467586
62.40380812330558,28.566918589219032
57.23361233399549,54.581569079972915
42.9168637262807,20.81701897861164
60.975264554804916,79.92569995035149
50.460692089649335,60.60712440412709
50.20449078941325,34.27003022255214
49.25779161924339,54.72865189048946
21.829659239731317,57.63798905121109
58.266085490158105,48.671449906537866
49.06092410553856,28.951270225226637
47.801915756796184,71.83662953639075
44.37976509046565,20.64772010336995
45.913618255060456,49.22219584062819
58.54469026639292,32.11531159728921
56.29473029883968,63.207777617178
23.23543406428548,35.05022082111266
32.92814104523651,59.800111970258115
53.292743203272366,73.38442090848923
39.115151679826724,25.504045010115277
36.77981643040627,33.1366416444733
31.028135126501525,74.8398368353644
58.04823096379404,46.2232803864909
37.218432392424546,33.68878105083712
48.356205813142694,77.62656340990276
57.9198450970147,73.80912628848382
51.43204329931648,61.7147690148382
45.9372699334781,56.57972700942818
65.86552388737613,71.28079158216977
37.023464518952416,55.6063908996326
56.483631487919425,52.70621953345717
61.94610658239046,26.846382781252633
52.31240426271145,24.473109286428638
47.592938383099,21.076457048271322
63.40013507997172,74.70309281481393
54.89468818577265,30.973203306765246
51.17114217739064,21.374011231758953
56.518391424406786,79.35637141156081
55.995343560511984,30.09197324825358
41.93416720060276,53.38122219662792
64.52368745895997,70.87613295740532
59.901069129603755,60.838729805824336
43.59665179295127,57.379549882009925
49.2744130754099,23.425321669533577
53.291927818385595,25.003351079458128
54.543217910637665,25.040895348663202
34.10971073204772,36.60076054866887
67.71184836081191,56.35543108654014
50.610900297427506,70.88458429386395
40.48703909459152,60.823920965587654
40.57355443123406,74.19034848475047
57.468720856828185,26.92005223748655
48.68733138995382,21.985147167033315
52.10011649342184,22.362362439857325
65.54025050390031,45.35705509577397
56.9798357603044,31.663503978757607
57.68964809922972,79.08210047361462
57.78687883115546,28.028055964101874
57.47977180425594,29.018746478362495
52.49595272837971,53.94846910503153
61.77629847477588,29.756699600622433
69.62361632861175,28.43643052452079
49.25849817083997,41.40193837924082
58.4934488666111,25.358285527243076
61.66866554070634,20.34049648099055
42.897979468059724,67.5427195136303
49.368875074235916,45.06024351107873
56.203561187527804,65.10980510541499
54.0590209076535,68.02731479358685
54.3254138879779,50.19784171792085
68.65521270533542,44.11197717818878
41.454350162078036,50.0538535766105
33.632143228490975,49.557737687139934
43.69047206794806,60.05944758850297
52.67135044277715,34.350238517820685
63.91629981284349,64.88380855013713
48.35384146819603,72.14805969586914
34.08231578677476,56.66692670904745
43.8965555233017,20.265466445025336
65.8851384358614,67.22990581811041
62.25354128094803,62.930819992994074
46.750128012629304,50.88162469421064
27.468980553787535,36.368796402460106
46.024264162397515,22.176675991430898
55.762636574266786,79.38790163455158
43.99334597113285,57.82747769321373
55.30840774906137,66.41147337507155
33.27515830468505,33.24424496449212
52.748179078588095,53.61208314937262
48.226696728140986,67.26955885104245
31.722958292218305,75.57664985190335
41.37976382743781,72.51005010350573
33.64659830589392,24.794726921683385
50.808381263146075,61.17586207193939
55.76120078580268,23.676121540015195
50.832124392842736,49.85192225872172
59.945041161850284,44.81785442828437
47.87821354497201,56.26925339984713
38.025253726615844,36.0596411431727
43.13602943357115,53.88701715935293
43.91619774898999,21.370024310075642
55.943246656215734,76.86727542736782
48.373137948302805,48.64194639229446
58.1101693051005,74.58463576295105
45.28500055498713,22.80808884312929
50.11019017584575,38.07966633584651
43.305169692452736,64.37655371282361
59.27862302437728,36.14961870874718
65.53063907162945,79.50829092514788
62.6252698750436,34.85708122282848
61.61712243948538,29.24223016113697
42.9511735843094,29.629338969482824
52.9588409713591,75.74214978381815
57.1959179933513,74.10978075243615
56.83407975291814,28.775689108293847
49.18500530996481,63.51470287359062
52.92061867860335,39.23825893014059
52.92907058079284,62.29156206187909
62.548292470856794,62.48225926926788
49.152484360522486,20.787721495105885
49.76983939531256,38.04619551902839
50.40865701229171,23.212755012530348
60.67057933089285,39.062473346236885
42.044173432882836,53.1674516667264
57.22833643103363,29.603162143620978
66.9791286144924,28.462124502328933
56.91032569990693,76.15541056426856
46.76734540943678,28.2158217391156
42.91346516311168,55.078656598996794
50.741087921057975,61.57696404400938
39.41629353416655,35.59779169543991
51.755043020921015,50.543618933261
56.347218400534814,25.538059899254627
29.290601476047094,21.588125088367775
49.91478137914523,26.3401362020159
46.61886929533659,66.2870786462183
70.30949056587703,22.009980001830613
41.230930605962556,20.352098615861298
70.86561771772129,78.33109616195392
45.48458140914147,33.53933263493511
45.895345877886925,67.25335006688303
43.877396895784855,55.43627280127448
59.859934966463015,26.672574210812023
55.635348421898016,29.137394320997828
54.92892895517314,53.05163730471522
35.61430176071976,39.79786078316392
45.50736558704289,55.54189683888596
52.09949434614026,25.860200675519994
42.05527013548607,25.88745104771167
40.17302594703695,44.4714937103208
38.807167677197555,27.530573424162363
71.42929841402946,67.50845754648583
33.63953766127669,64.43467170503294
44.20616890004654,42.689735312894996
45.581245968531015,58.50824365366614
53.89647023402749,53.34309542460258
58.572285048883444,64.91599401871727
53.180083665518914,52.7090483185135
47.581571983468834,66.31454300514679
53.15596743979677,22.515872645278787
51.13987242401199,40.08441989803779
42.56846152954603,77.01108310018219
54.11577163334421,59.32480295977387
57.424471473354544,30.659285985735167
49.00878228772612,54.22328240208454
45.60061633876034,36.0683040551838
28.931732182313606,44.93942537902807
40.422195600081736,43.69793638236451
48.83350213762899,60.55179399501978
35.28986524490058,32.77608077130749
36.85137661428361,77.83409255585059
43.29615599224666,30.033517849828044
46.01423059684575,21.315812873695045
56.35852405331261,47.73229547624774
66.75396183872499,26.284620764140314
43.334327645679316,41.2192438960385
50.22077539456431,58.61345911014269
29.874100990132483,46.065047585479256
42.12572688211635,57.378398866876715
59.82187484345602,69.3256506598964
61.872121660633866,41.08189889174348
58.19229430687477,34.17062287226341
74.2490915239927,68.27323986306953
71.83277419709454,78.82815830813252
38.846953099151804,41.702409907722256
53.57916901167249,30.686203427765832
46.52147179266997,32.56119368415787
